Time,Value,Anomaly Score,Is Anomaly
0.5905905905905906,0.6544061843143134,-56282.36716751404,False
0.6006006006006006,0.5172206448074981,-67931.74043932823,False
0.6106106106106106,0.5548019413841895,-56821.38880309084,False
0.6206206206206206,0.47090666095852074,-487082.95963413076,False
0.6306306306306306,0.4700335452476047,-280028.70940241095,False
0.6406406406406406,0.6789617561562477,-72991.10402604633,False
0.6506506506506506,0.7413282528963743,-16339.70470508995,False
0.6606606606606606,0.6064376227626909,-22283.70072838421,False
0.6706706706706707,0.7218648233292169,-141422.25646152272,False
0.6806806806806807,0.6654857595417065,-190585.72819712572,False
0.6906906906906907,0.5725577473307117,-8314.638519773023,False
0.7007007007007007,0.6808930150517656,-132674.20461465608,False
0.7107107107107107,0.806176238906843,-46263.8041170358,False
0.7207207207207207,0.6563437387256794,-127356.36249767272,False
0.7307307307307307,0.8238783443288714,-33004.911904999564,False
0.7407407407407407,0.41286022992653715,-463.9908111583236,False
0.7507507507507507,0.7643781342819881,-42601.99237945283,False
0.7607607607607607,0.6981773793171137,-237879.0294864526,False
0.7707707707707707,0.6667876413035015,-112075.28368185535,False
0.7807807807807807,0.7130103500587344,-202377.95699089943,False
0.7907907907907907,0.5121527531835419,-1314.1622873920253,False
0.8008008008008007,0.6959465953331748,-422068.26959385007,False
0.8108108108108109,0.7605572461652236,-31184.678782546926,False
0.8208208208208209,0.8794949692059388,-3769.322500148184,False
0.8308308308308309,0.6866648021169675,-212853.0296983138,False
0.8408408408408409,0.6643547263828316,-79788.48438961423,False
0.8508508508508509,0.7016659759916621,-501823.2320313531,False
0.8608608608608609,0.849944151665109,-84992.84683820438,False
0.8708708708708709,0.7977653187375888,-72436.34093726483,False
0.8808808808808809,0.7183238136830058,-187528.6463437794,False
0.8908908908908909,0.828958919829388,-132508.7107405805,False
0.9009009009009009,0.793594355584134,-255449.67955614906,False
0.9109109109109109,0.8869269788168879,-15515.118343074342,False
0.9209209209209209,0.7259538856533484,-67996.02808281087,False
0.9309309309309309,0.7694099209344062,-708595.136213046,False
0.9409409409409409,0.7689018832154643,-850060.9220202953,False
0.950950950950951,0.6676167941909408,-5586.113142752588,False
0.960960960960961,0.8493543480000327,-1165352.2524777094,False
0.970970970970971,0.8515397410600978,-714332.4090577214,False
0.980980980980981,0.8315547449893186,-1890829.1128240908,False
0.990990990990991,0.8131106013675743,-1103475.951819016,False
1.001001001001001,0.7004743320833591,-9326.000139133088,False
1.011011011011011,0.8053045965038129,-545415.1583857833,False
1.021021021021021,0.8183704936873365,-1103592.4504005606,False
1.031031031031031,0.7776016007118407,-26520.681492690685,False
1.0410410410410411,0.8468021847227918,-158455.19373616294,False
1.0510510510510511,0.9083508046272617,-74164.33464783152,False
1.0610610610610611,1.0614923044276925,-527.9781636215245,False
1.0710710710710711,0.8951720294725789,-792730.0429130042,False
1.0810810810810811,0.9082218746474517,-658413.7032576147,False
1.0910910910910911,0.8796864086806563,-329749.77483693056,False
1.1011011011011012,0.699829153358984,-1458.791139090448,False
1.1111111111111112,0.8935408134850347,-1250652.7394430148,False
1.1211211211211212,0.9066113501871865,-513803.03423587285,False
1.1311311311311312,1.151218430137115,-1411.5800634855486,False
1.1411411411411412,0.889873342190513,-350989.72353805095,False
1.1511511511511512,0.9433883004038005,-7125.29364306807,False
1.1611611611611612,0.91379501118814,-154885.5831052584,False
1.1711711711711712,0.8043390968047865,-8188.648388211055,False
1.1811811811811812,1.039337589988898,-104862.39886798454,False
1.1911911911911912,1.0040043297308947,-567464.458429552,False
1.2012012012012012,1.011576872724587,-316584.8629037056,False
1.2112112112112112,0.8451041507363951,-33405.36364740055,False
1.2212212212212212,1.0797977545088382,-1333.1031773285251,False
1.2312312312312312,0.8027145051031903,-28605.59631455666,False
1.2412412412412412,1.0048721306942254,-114647.5262946594,False
1.2512512512512513,1.1684239864549735,-1943.7206490417777,False
1.2612612612612613,0.8534216667117368,-35910.15993664364,False
1.2712712712712713,0.8988469641011617,-122897.72338631035,False
1.2812812812812813,0.9683475731501777,-36925.13490247452,False
1.2912912912912913,0.9108445414035705,-44845.02095366429,False
1.3013013013013013,0.8088391229487111,-14217.797821876484,False
1.3113113113113113,0.9733785399652776,-56878.535392664104,False
1.3213213213213213,0.8628118025310364,-148281.01241024758,False
1.3313313313313313,1.0188242508799819,-35569.64961329275,False
1.3413413413413413,0.8818480780330863,-279730.96808483143,False
1.3513513513513513,1.1310118623121939,-9547.50708286662,False
1.3613613613613613,0.8998232164083351,-162672.51271585817,False
1.3713713713713713,0.94797450789319,-31807.56228794888,False
1.3813813813813813,1.0634662815460836,-21320.743257168735,False
1.3913913913913913,0.8608636211088673,-97365.8333280973,False
1.4014014014014013,1.0084329478882008,-132879.20848151317,False
1.4114114114114114,1.1180393662273183,-17616.26649467322,False
1.4214214214214214,0.8281159742696165,-16007.457724442625,False
1.4314314314314314,1.0087678068333015,-1092720.7753871826,False
1.4414414414414414,1.017633595687335,-1063097.260450623,False
1.4514514514514514,1.0710691363937475,-92623.92879160185,False
1.4614614614614614,0.8703338243518975,-109368.89649582368,False
1.4714714714714714,0.8630256791927139,-113962.94718861427,False
1.4814814814814814,1.0482082365095775,-893740.4834826225,False
1.4914914914914914,1.0265554866412763,-4105750.4419698417,False
1.5015015015015014,1.0226493591838655,-3923216.8924338925,False
1.5115115115115114,1.0328879909378506,-2886244.148095301,False
1.5215215215215214,0.9307837702388759,-43682.99609038531,False
1.5315315315315314,1.02245460667553,-2308761.071623548,False
1.5415415415415414,1.0288793566183174,-2521655.6616029,False
1.5515515515515514,0.9283796832255237,-107308.28349871737,False
1.5615615615615615,1.186534810973052,-366.42022313206775,False
1.5715715715715715,1.0473829915889619,-451344.39915118646,False
1.5815815815815815,0.880811489983107,-42322.6060036417,False
1.5915915915915915,1.0654391471362459,-667860.8898169546,False
1.6016016016016015,0.902057388020393,-169374.15905191016,False
1.6116116116116117,1.0778756322630345,-481023.1656662786,False
1.6216216216216217,1.1145682306203957,-40361.24367700154,False
1.6316316316316317,0.916081871641923,-109003.20954179241,False
1.6416416416416417,1.0938291330538763,-392859.35789884854,False
1.6516516516516517,1.0380110813600534,-9830.082561919904,False
1.6616616616616617,1.0780806010918675,-162119.83239746842,False
1.6716716716716717,1.1845956936844613,-1524.554621546167,False
1.6816816816816818,0.969319704056152,-15811.029746279264,False
1.6916916916916918,0.9173274353677721,-1092313.6542468062,False
1.7017017017017018,0.9024926768750174,-299364.68060457293,False
1.7117117117117118,0.9085068172059505,-851792.6273231859,False
1.7217217217217218,0.980922194354825,-196670.0101332688,False
1.7317317317317318,1.0211930219388141,-530345.2827899955,False
1.7417417417417418,1.013093458882397,-736841.2712823418,False
1.7517517517517518,1.0663905193509273,-56135.890941847436,False
1.7617617617617618,0.9831216357066775,-243317.92966602973,False
1.7717717717717718,1.1252257283237623,-1030.3053132414755,False
1.7817817817817818,0.9513593286923316,-62084.4919039928,False
1.7917917917917918,1.2476966425413618,-90.93649401882607,False
1.8018018018018018,1.036003411939869,-100419.99193156253,False
1.8118118118118118,0.8853803349696835,-87479.83956559736,False
1.8218218218218218,0.861568950945636,-28849.246704865047,False
1.8318318318318318,1.01437049338425,-195917.54708933132,False
1.8418418418418419,0.9411452194037987,-62824.044071391596,False
1.8518518518518519,1.0321632520906454,-153876.61566202843,False
1.8618618618618619,1.0052624019261647,-164733.51731185627,False
1.8718718718718719,0.9477352000525373,-60610.449671580915,False
1.8818818818818819,0.8673224790601977,-26922.417447577343,False
1.8918918918918919,0.79740549787234,-16545.31650577378,False
1.901901901901902,0.9010320163168977,-69424.32567583186,False
1.911911911911912,1.0280219251579088,-19574.544318946282,False
1.921921921921922,0.960395528164935,-451403.90194132825,False
1.931931931931932,0.8109222979980146,-76156.32734104987,False
1.941941941941942,0.9492305543564885,-431315.9017338599,False
1.951951951951952,0.9667671085174996,-234249.1242615449,False
1.961961961961962,0.8360795270114061,-26059.010432560215,False
1.971971971971972,0.935975050388623,-741470.5091273809,False
1.981981981981982,0.9224684369204267,-216348.28004295184,False
1.991991991991992,0.7983037129800725,-53103.38715907405,False
2.002002002002002,3.444241214380248,-2.064647408452659e-05,False
2.012012012012012,0.9603116391113811,-146406.14225985712,False
2.022022022022022,1.008218415240853,-171673.89921562982,False
2.032032032032032,1.0008834297464309,-234940.8430140938,False
2.042042042042042,0.7532364924239803,-6759.357271816487,False
2.052052052052052,0.7926318518391384,-12357.669382214612,False
2.062062062062062,0.9332399909193826,-3645897.73912634,False
2.0720720720720722,0.928348818136741,-12522994.070806274,False
2.0820820820820822,0.9236208785770736,-6650178.601615681,False
2.0920920920920922,1.2524477603463642,-1.1327273676885394,False
2.1021021021021022,0.919235273253623,-1008197.456679341,False
2.1121121121121122,0.9705880105166621,-15029.169757542506,False
2.1221221221221223,0.9472309730708808,-336772.1639065743,False
2.1321321321321323,0.9116839190860803,-620694.9796640495,False
2.1421421421421423,0.8096470433910292,-30528.462494562566,False
2.1521521521521523,0.9116157786234728,-74976.38018774157,False
2.1621621621621623,0.7528974852582146,-23178.71937804895,False
2.1721721721721723,0.8008761125843263,-172361.65192671964,False
2.1821821821821823,0.770316964755039,-180216.4602398081,False
2.1921921921921923,0.8212540310927137,-217025.948672342,False
2.2022022022022023,1.0386643025985502,-43.229637920842144,False
2.2122122122122123,0.6145228745977379,-31903.49969859558,False
2.2222222222222223,0.8638460760605005,-62777.32315237937,False
2.2322322322322323,0.6278394524469606,-191728.3533392411,False
2.2422422422422423,0.7357297670268724,-20965.872635817952,False
2.2522522522522523,0.8855514788823506,-28998.899362879823,False
2.2622622622622623,0.776740066118255,-41796.62560797695,False
2.2722722722722724,0.6561160465831356,-234855.4700684062,False
2.2822822822822824,0.6858620721965373,-128248.09631632821,False
2.2922922922922924,0.818778246445837,-22657.772002825874,False
2.3023023023023024,0.671132605202284,-317138.03818027425,False
2.3123123123123124,0.7590913587922093,-87918.7704517196,False
2.3223223223223224,0.7352050236407953,-87766.48190504935,False
2.3323323323323324,0.658616934184527,-151492.29701883512,False
2.3423423423423424,0.931227985108189,-345.2409985379777,False
2.3523523523523524,0.7732102592980901,-91963.59727985582,False
2.3623623623623624,0.5002177558724381,-406.9026297751149,False
2.3723723723723724,0.71422069011605,-39348.49046052485,False
2.3823823823823824,0.6221701599952787,-59822.50164370437,False
2.3923923923923924,0.7662967156034836,-64341.02592879983,False
2.4024024024024024,0.5944376427486756,-67514.79828121261,False
2.4124124124124124,0.6547849035650185,-58901.72928219777,False
2.4224224224224224,0.7092593479803317,-90652.80847299554,False
2.4324324324324325,0.7377722044090184,-62313.42741764564,False
2.4424424424424425,0.5235378596375309,-27313.335378156116,False
2.4524524524524525,0.6024237069917087,-144648.17426917696,False
2.4624624624624625,0.5806219154755804,-445266.9333495659,False
2.4724724724724725,0.5549632024190698,-118884.00962515682,False
2.4824824824824825,0.7889590754501702,-31737.549588586913,False
2.4924924924924925,0.6449679847443232,-107730.37939148389,False
2.5025025025025025,0.4703770128897227,-15998.038379095675,False
2.5125125125125125,0.6801874321896582,-226186.42338711955,False
2.5225225225225225,0.7924937288579441,-4574.449993996436,False
2.5325325325325325,0.675343363328945,-482521.3420104163,False
2.5425425425425425,0.41192124499928284,-12642.784328021618,False
2.5525525525525525,0.5071397403354865,-25616.50361752247,False
2.5625625625625625,0.6739035014387424,-87015.92119487158,False
2.5725725725725725,0.4680398484684958,-38154.90367575504,False
2.5825825825825826,0.5747291582033752,-75618.10958766069,False
2.5925925925925926,0.599297900583493,-29286.83097260729,False
2.6026026026026026,0.42057644039797976,-32240.0842671311,False
2.6126126126126126,0.4987005149374356,-21427.96286206172,False
2.6226226226226226,0.17185931355950257,-39.33267748022357,False
2.6326326326326326,0.3848305829197923,-56141.70690295952,False
2.6426426426426426,0.4532470072734507,-30652.06224379224,False
2.6526526526526526,0.3449120337494296,-79706.41561806209,False
2.6626626626626626,0.6240709491508425,-7449.227418515568,False
2.6726726726726726,0.3089089728726706,-63708.64490163414,False
2.6826826826826826,0.398966671456755,-43279.4485365646,False
2.6926926926926926,0.44704880184409823,-39012.32796137733,False
2.7027027027027026,0.5690622129745044,-16753.164524795604,False
2.7127127127127126,0.27226623065484956,-51530.80542206817,False
2.7227227227227226,0.5230447145011337,-14170.313823781738,False
2.7327327327327327,0.39858678493896105,-125666.58777223698,False
2.7427427427427427,0.29020791763619447,-246057.80865087887,False
2.7527527527527527,0.42532552072953905,-70659.61968552352,False
2.7627627627627627,0.38973954628572516,-214193.8454526748,False
2.7727727727727727,0.300493235311608,-500460.46213793446,False
2.7827827827827827,0.3581403544236452,-241390.21570483342,False
2.7927927927927927,0.30323882307731875,-203323.99848828922,False
2.8028028028028027,0.34369770893843987,-133381.02751900852,False
2.8128128128128127,0.38910153262683156,-30012.880098476628,False
2.8228228228228227,0.4720002842996194,-32085.71545397559,False
2.8328328328328327,0.18009578794083425,-3314.689914851151,False
2.8428428428428427,0.5076289620812917,-5136.309780037163,False
2.8528528528528527,0.08953564018581286,-854.1329031185397,False
2.8628628628628627,0.2599561749187052,-46046.68262184854,False
2.8728728728728727,0.3243291010070895,-38470.69124494047,False
2.8828828828828827,0.2839326603733703,-73165.77350554247,False
2.8928928928928928,0.18387398048218434,-323826.089719238,False
2.9029029029029028,0.21561750280285996,-129463.36379059905,False
2.9129129129129128,0.17739173961510915,-582292.7890343468,False
2.9229229229229228,0.15799474822886994,-493079.689185093,False
2.932932932932933,0.29210908807538916,-69476.58359971069,False
2.942942942942943,0.23304732521326216,-120959.91836876457,False
2.952952952952953,0.11823194139317666,-43992.77500225204,False
2.962962962962963,0.26764122307094296,-163768.83419822765,False
2.972972972972973,0.19855171865914015,-151126.2224812569,False
2.982982982982983,0.23923169384822415,-276737.666791083,False
2.992992992992993,0.2110162554969472,-218728.89243446817,False
3.003003003003003,0.055246924684228677,-106630.77481162762,False
3.013013013013013,0.0722075340308101,-353468.3446773664,False
3.023023023023023,0.19302136269673553,-199752.86009502868,False
3.033033033033033,0.16938354006647588,-56618.93342682748,False
3.043043043043043,0.09630000920288279,-2002068.955534451,False
3.053053053053053,0.10015670336421423,-2305226.404848612,False
3.063063063063063,0.20621539101233988,-38166.25393892903,False
3.073073073073073,0.00930883841222202,-185406.88410088685,False
3.083083083083083,0.11318593102090779,-284323.89465878526,False
3.093093093093093,0.028261283985443718,-170755.20062752973,False
3.103103103103103,0.016711927506006245,-395707.34272993053,False
3.113113113113113,0.13835337594718577,-98466.54915956136,False
3.123123123123123,0.10101011531806592,-587396.5129867767,False
3.133133133133133,0.0898103831582891,-692980.3999680452,False
3.143143143143143,0.12899739178331726,-47320.705785656326,False
3.153153153153153,-0.009459857901021124,-65450.93240741411,False
3.163163163163163,0.0466264602630734,-40652.48477536573,False
3.173173173173173,-0.0626019461420073,-307449.3991121677,False
3.183183183183183,-0.009161905024886743,-244172.8108674665,False
3.193193193193193,-0.06459194935413065,-752154.2706337782,False
3.203203203203203,-0.05187198300946072,-875668.9803191819,False
3.2132132132132134,-0.012043643117164278,-113386.62538474401,False
3.2232232232232234,-0.1633620099282656,-6425.531746827659,False
3.2332332332332334,0.11772636027798622,-124.26817277927837,False
3.2432432432432434,-0.20207736163604445,-75983.75861087542,False
3.2532532532532534,-0.2328475731573071,-61670.50186476863,False
3.2632632632632634,-0.005559547823812572,-14132.483904223207,False
3.2732732732732734,-0.052134127800254476,-244326.9142425235,False
3.2832832832832834,-0.07880502128467483,-1103892.823795697,False
3.2932932932932935,-0.08828490798883575,-832549.5879335449,False
3.3033033033033035,-0.1622314500365864,-30464.69786307079,False
3.3133133133133135,-0.2606033909448229,-85245.14123618309,False
3.3233233233233235,-0.17315155714187855,-118180.70847932494,False
3.3333333333333335,-0.2582841340266966,-292934.2674256393,False
3.3433433433433435,-0.10287284464026054,-12189.065521796481,False
3.3533533533533535,-0.22488733278749873,-150279.4362392573,False
3.3633633633633635,-0.302507030888717,-105619.00658760087,False
3.3733733733733735,-0.26184957234231987,-87289.10388511984,False
3.3833833833833835,-0.19814850279918494,-31224.406130608084,False
3.3933933933933935,-0.30552077163212515,-161713.17256857973,False
3.4034034034034035,-0.3410520595056639,-199223.90406817128,False
3.4134134134134135,-0.24411706776792694,-610298.1169112803,False
3.4234234234234235,-0.25361799864227513,-610901.6933255376,False
3.4334334334334335,-0.3384099731869282,-970238.3004229702,False
3.4434434434434436,-0.3443916571539129,-1090228.4507274816,False
3.4534534534534536,-0.28362521571778504,-62086.99150052873,False
3.4634634634634636,-0.46115028224230614,-121723.53915627974,False
3.4734734734734736,-0.46656816688572067,-207601.48143341116,False
3.4834834834834836,-0.40711350576022654,-69200.98636386711,False
3.4934934934934936,-0.3660274992107005,-60435.470986374974,False
3.5035035035035036,-0.32297119085413095,-64045.93003491543,False
3.5135135135135136,-0.21587001227613445,-1132.8298214778595,False
3.5235235235235236,-0.28694694515840624,-33281.45435248512,False
3.5335335335335336,-0.39797668834901545,-1513083.7392141086,False
3.5435435435435436,-0.3931161095417504,-1021503.6476445232,False
3.5535535535535536,-0.5006598791320955,-24867.175353600967,False
3.5635635635635636,-0.4114105896234584,-375175.2701161634,False
3.5735735735735736,-0.4475364356523154,-83883.26703183122,False
3.5835835835835836,-0.39546806089580555,-937198.3480024697,False
3.5935935935935936,-0.5194894971438683,-36732.232843475074,False
3.6036036036036037,-0.39381447346420617,-449867.0179276704,False
3.6136136136136137,-0.30141329186448196,-1610.8669552420058,False
3.6236236236236237,-0.4744556968749246,-48659.88901480979,False
3.6336336336336337,-0.4322545582483091,-219343.07508495473,False
3.6436436436436437,-0.4122100429112131,-62858.43428311765,False
3.6536536536536537,-0.5300969824639994,-49216.880038033276,False
3.6636636636636637,-0.4762670850617108,-241937.9226130642,False
3.6736736736736737,-0.5060685240307446,-1521156.9148600826,False
3.6836836836836837,-0.5061607511503146,-2009421.559286183,False
3.6936936936936937,-0.6017782405419229,-10037.763881046938,False
3.7037037037037037,-0.5305225935412547,-74816.73486808203,False
3.7137137137137137,-0.49161672698337666,-342632.00413429044,False
3.7237237237237237,-0.40469089082061444,-19315.65227687444,False
3.7337337337337337,-0.46221177429242966,-70118.93313291312,False
3.7437437437437437,-0.35109829123647895,-4865.827057846086,False
3.7537537537537538,-0.6513722187298708,-51000.82379051088,False
3.7637637637637638,-0.4955687458568545,-33298.414622869495,False
3.7737737737737738,-0.5725715597143685,-8104.1447491263825,False
3.7837837837837838,-0.37997120928542283,-6748.177852771726,False
3.793793793793794,-0.6877670588423312,-1071619.9630803193,False
3.803803803803804,-0.6988343274395262,-928558.7201177656,False
3.813813813813814,-0.6826647118234658,-1278690.1179426648,False
3.823823823823824,-0.8429159270117917,-419.08924970923596,False
3.833833833833834,-0.6908395856480392,-595560.3459570637,False
3.843843843843844,-0.7218511248156032,-185645.31991762153,False
3.853853853853854,-0.6385075325658436,-401018.84450143186,False
3.863863863863864,-0.6269148811389542,-396451.51633637096,False
3.873873873873874,-0.48095072138684425,-4480.004760721737,False
3.883883883883884,-0.5809357579460326,-35151.70051473761,False
3.893893893893894,-0.7410111111397858,-51623.55160025848,False
3.903903903903904,-0.7804363481450283,-37550.05270884614,False
3.913913913913914,-0.6486079020594582,-18821.483062640564,False
3.923923923923924,-0.8369581589444148,-15584.333613258874,False
3.933933933933934,-0.5288533465964017,-12521.522266998005,False
3.943943943943944,-0.6010482541088571,-108694.43515420036,False
3.953953953953954,-0.7728308317511089,-102548.13899025333,False
3.963963963963964,-0.9040749836893581,-2655.532321481209,False
3.973973973973974,-0.6041491352909361,-126329.17238299007,False
3.983983983983984,-0.7576910980119935,-112272.09569555939,False
3.993993993993994,-0.6290814505100543,-61407.49128077043,False
4.004004004004004,1.5811436206695417,-5.85828545651633e-05,False
4.014014014014014,-0.825825554653204,-27670.23222594672,False
4.024024024024024,-0.7717613797206914,-863049.8686070138,False
4.034034034034034,-0.7739080050327543,-1101220.4269599894,False
4.044044044044044,-0.8298549103637621,-223108.81518162313,False
4.054054054054054,-0.728727027402595,-28737.666103998276,False
4.064064064064064,-0.903858462016841,-14202.608557891044,False
4.074074074074074,-0.8173388973882161,-312991.1657568225,False
4.084084084084084,-0.796995445238004,-514629.00515974034,False
4.094094094094094,-0.7634241206544409,-477824.8355138457,False
4.104104104104104,-0.7494678625655324,-461768.8576524167,False
4.114114114114114,-0.9387726792514868,-20128.04186271045,False
4.124124124124124,-0.9853162111689655,-6372.3159569511145,False
4.134134134134134,-0.7096500795190146,-96402.75330321745,False
4.1441441441441444,-0.8096154193137287,-48367.796397683785,False
4.1541541541541545,-0.9230400801707453,-43075.39606983249,False
4.1641641641641645,-0.698335846640164,-113387.13907391929,False
4.1741741741741745,-0.8470576831035104,-130324.11878879188,False
4.1841841841841845,-0.7457834966875673,-39544.055561816625,False
4.1941941941941945,-0.8619628919131253,-133935.34311445817,False
4.2042042042042045,-0.6675544277750375,-5030.4962314252725,False
4.2142142142142145,-0.7029220790486479,-55404.985663436266,False
4.2242242242242245,-0.9080915003341373,-8285.97257070738,False
4.2342342342342345,-0.7906884169101227,-84445.72456839455,False
4.2442442442442445,-0.8278693819221953,-101494.83985717519,False
4.2542542542542545,-0.7600158673021162,-53420.627031461125,False
4.2642642642642645,-0.9977535484908632,-11657.478350110148,False
4.2742742742742745,-0.8369479299213477,-93116.57563207677,False
4.2842842842842845,-0.8039117647919869,-66596.07498964207,False
4.2942942942942945,-1.0897381427906963,-30496.587824512248,False
4.3043043043043046,-1.0362084573842272,-17970.402669828818,False
4.314314314314315,-1.1257322645180263,-14326.988763748675,False
4.324324324324325,-0.9525838060386949,-45964.7735204767,False
4.334334334334335,-0.8576302239223782,-19457.41161154341,False
4.344344344344345,-0.7827969473766694,-119529.2398907951,False
4.354354354354355,-0.9291778882571624,-80927.37437937142,False
4.364364364364365,-0.7771866799030407,-35085.865744211944,False
4.374374374374375,-1.081425056113717,-18600.78011677472,False
4.384384384384385,-1.1170253003917172,-29170.78949889934,False
4.394394394394395,-0.9554191149744619,-405371.35640813614,False
4.404404404404405,-0.9145399129214754,-75903.93979924535,False
4.414414414414415,-0.9592025606313868,-725378.9680661303,False
4.424424424424425,-1.1655681398499769,-2362.1649426876443,False
4.434434434434435,-0.9705307041776995,-165992.9406241404,False
4.444444444444445,-1.0947640669792635,-77213.91460015453,False
4.454454454454455,-0.8999516546901518,-38851.61542885296,False
4.464464464464465,-0.9327639928516401,-53870.75366262582,False
4.474474474474475,-1.0658195682355949,-145464.24044047028,False
4.484484484484485,-1.0255286764739506,-86158.633700827,False
4.494494494494495,-1.0822761235621323,-281106.2381173429,False
4.504504504504505,-0.9847376375090099,-25846.40635322682,False
4.514514514514515,-0.8849724099980265,-6323.610203108686,False
4.524524524524525,-1.0809779167124363,-280491.1242214434,False
4.534534534534535,-0.9338208940723949,-25150.59100457802,False
4.544544544544545,-1.0389729221348616,-166198.92492064307,False
4.554554554554555,-1.066857266820564,-193600.725899372,False
4.564564564564565,-0.9997968889037471,-45566.07818139942,False
4.574574574574575,-1.094042847790552,-298036.90154827596,False
4.584584584584585,-1.0472090592895653,-134869.03427108607,False
4.594594594594595,-1.1128580489701614,-32809.57901298273,False
4.604604604604605,-0.7977243722685992,-814.1608173735052,False
4.614614614614615,-0.9916975382172535,-210987.80045981132,False
4.624624624624625,-1.0661237311674634,-53625.16623817658,False
4.634634634634635,-0.9755806624344959,-219319.37291263902,False
4.644644644644645,-1.0089390348902845,-1155174.598415326,False
4.654654654654655,-1.0204307966586106,-999745.941762146,False
4.664664664664665,-0.937444740969973,-348058.35955914704,False
4.674674674674675,-0.9235381288608937,-269815.51411586575,False
4.684684684684685,-1.0526663753061094,-906011.7436500974,False
4.694694694694695,-1.0574252842757166,-486213.7252158764,False
4.704704704704705,-1.0274756458140792,-221923.53989401352,False
4.714714714714715,-1.2301894119546906,-781.3191831461248,False
4.724724724724725,-1.1514430218904677,-4753.100323304494,False
4.734734734734735,-0.863062917275521,-31964.340620827443,False
4.744744744744745,-0.834979826570873,-10555.098429775924,False
4.754754754754755,-1.0240063087585467,-53761.791745718656,False
4.764764764764765,-0.9409730058240089,-73894.75728918515,False
4.774774774774775,-0.9669296219414915,-104465.59189212784,False
4.784784784784785,-0.6894924872771424,-59.10457487882795,False
4.794794794794795,-0.8846490707079706,-12632.543647854085,False
4.804804804804805,-1.0085244552852215,-29605.239485420036,False
